Phi[deg],Theta[deg],Gain[dB]
86,49,-1.0096e+01
86,50,-1.0168e+01
86,51,-1.0240e+01
86,52,-1.0312e+01
86,53,-1.0384e+01
86,54,-1.0457e+01
86,55,-1.0529e+01
86,56,-1.0602e+01
86,57,-1.0674e+01
86,58,-1.0747e+01
86,59,-1.0819e+01
86,60,-1.0892e+01
86,61,-1.0964e+01
86,62,-1.1036e+01
86,63,-1.1109e+01
86,64,-1.1181e+01
86,65,-1.1253e+01
86,66,-1.1325e+01
86,67,-1.1397e+01
86,68,-1.1469e+01
86,69,-1.1540e+01
86,70,-1.1612e+01
86,71,-1.1683e+01
86,72,-1.1754e+01
86,73,-1.1825e+01
86,74,-1.1896e+01
86,75,-1.1966e+01
86,76,-1.2037e+01
86,77,-1.2107e+01
86,78,-1.2177e+01
86,79,-1.2246e+01
86,80,-1.2316e+01
86,81,-1.2385e+01
86,82,-1.2454e+01
86,83,-1.2522e+01
86,84,-1.2590e+01
86,85,-1.2981e+01
86,86,-1.2914e+01
86,87,-1.2847e+01
86,88,-1.2779e+01
86,89,-1.2711e+01
86,90,-1.2642e+01
86,91,-1.2574e+01
86,92,-1.2505e+01
86,93,-1.2436e+01
86,94,-1.2366e+01
86,95,-1.2297e+01
86,96,-1.2227e+01
86,97,-1.2157e+01
86,98,-1.2087e+01
86,99,-1.2017e+01
86,100,-1.1947e+01
86,101,-1.1877e+01
86,102,-1.1807e+01
86,103,-1.1737e+01
86,104,-1.1667e+01
86,105,-1.1597e+01
86,106,-1.1527e+01
86,107,-1.1457e+01
86,108,-1.1387e+01
86,109,-1.1317e+01
86,110,-1.1247e+01
86,111,-1.1177e+01
86,112,-1.1108e+01
86,113,-1.1039e+01
86,114,-1.0969e+01
86,115,-1.0900e+01
86,116,-1.0832e+01
86,117,-1.0763e+01
86,118,-1.0694e+01
86,119,-1.0626e+01
86,120,-1.0558e+01
86,121,-1.0490e+01
86,122,-1.0423e+01
86,123,-1.0355e+01
86,124,-1.0288e+01
86,125,-1.0222e+01
86,126,-1.0155e+01
86,127,-1.0089e+01
86,128,-1.0023e+01
86,129,-9.9580e+00
86,130,-9.8930e+00
86,131,-9.8283e+00
86,132,-9.7640e+00
86,133,-9.7001e+00
86,134,-9.6366e+00
86,135,-9.5736e+00
86,136,-9.5110e+00
86,137,-9.4489e+00
86,138,-9.3873e+00
86,139,-9.3262e+00
86,140,-9.2656e+00
86,141,-9.2056e+00
86,142,-9.1462e+00
86,143,-9.0874e+00
86,144,-9.0293e+00
86,145,-8.9718e+00
86,146,-8.9151e+00
86,147,-8.8591e+00
86,148,-8.8038e+00
86,149,-8.7494e+00
86,150,-8.6959e+00
86,151,-8.6433e+00
86,152,-8.5916e+00
86,153,-8.5410e+00
86,154,-8.4914e+00
86,155,-8.4429e+00
86,156,-8.3957e+00
86,157,-8.3496e+00
86,158,-8.3049e+00
86,159,-8.2615e+00
86,160,-8.2196e+00
86,161,-8.1791e+00
86,162,-8.1402e+00
86,163,-8.1029e+00
86,164,-8.0674e+00
86,165,-8.0335e+00
86,166,-8.0015e+00
86,167,-7.9714e+00
86,168,-7.9433e+00
86,169,-7.9171e+00
86,170,-7.8931e+00
86,171,-7.8711e+00
86,172,-7.8514e+00
86,173,-7.8339e+00
86,174,-7.8186e+00
86,175,-7.8057e+00
86,176,-7.7951e+00
86,177,-7.7870e+00
86,178,-7.7812e+00
86,179,-7.7779e+00
87,0,-8.0163e+00
87,1,-8.0180e+00
87,2,-8.0221e+00
87,3,-8.0287e+00
87,4,-8.0378e+00
87,5,-8.0494e+00
87,6,-8.0634e+00
87,7,-8.0798e+00
87,8,-8.0987e+00
87,9,-8.1200e+00
87,10,-8.1436e+00
87,11,-8.1696e+00
87,12,-8.1978e+00
87,13,-8.2284e+00
87,14,-8.2611e+00
87,15,-8.2959e+00
87,16,-8.3329e+00
87,17,-8.3719e+00
87,18,-8.4129e+00
87,19,-8.4559e+00
87,20,-8.5006e+00
87,21,-8.5472e+00
87,22,-8.5955e+00
87,23,-8.6455e+00
87,24,-8.6970e+00
87,25,-8.7501e+00
87,26,-8.8046e+00
87,27,-8.8605e+00
87,28,-8.9177e+00
87,29,-8.9762e+00
87,30,-9.0358e+00
87,31,-9.0965e+00
87,32,-9.1583e+00
87,33,-9.2210e+00
87,34,-9.2847e+00
87,35,-9.3492e+00
87,36,-9.4145e+00
87,37,-9.4806e+00
87,38,-9.5473e+00
87,39,-9.6146e+00
87,40,-9.6826e+00
87,41,-9.7510e+00
87,42,-9.8199e+00
87,43,-9.8892e+00
87,44,-9.9589e+00
87,45,-1.0029e+01
87,46,-1.0099e+01
87,47,-1.0170e+01
87,48,-1.0241e+01
87,49,-1.0312e+01
87,50,-1.0383e+01
87,51,-1.0455e+01
87,52,-1.0526e+01
87,53,-1.0598e+01
87,54,-1.0669e+01
87,55,-1.0741e+01
87,56,-1.0813e+01
87,57,-1.0884e+01
87,58,-1.0956e+01
87,59,-1.1027e+01
87,60,-1.1099e+01
87,61,-1.1171e+01
87,62,-1.1242e+01
87,63,-1.1313e+01
87,64,-1.1385e+01
87,65,-1.1456e+01
87,66,-1.1527e+01
87,67,-1.1598e+01
87,68,-1.1668e+01
87,69,-1.1739e+01
87,70,-1.1809e+01
87,71,-1.1880e+01
87,72,-1.1950e+01
87,73,-1.2020e+01
87,74,-1.2089e+01
87,75,-1.2159e+01
87,76,-1.2228e+01
87,77,-1.2297e+01
87,78,-1.2366e+01
87,79,-1.2434e+01
87,80,-1.2502e+01
87,81,-1.2570e+01
87,82,-1.2638e+01
87,83,-1.2705e+01
87,84,-1.2772e+01
87,85,-1.3157e+01
87,86,-1.3091e+01
87,87,-1.3024e+01
87,88,-1.2958e+01
87,89,-1.2891e+01
87,90,-1.2824e+01
87,91,-1.2756e+01
87,92,-1.2689e+01
87,93,-1.2621e+01
87,94,-1.2552e+01
87,95,-1.2484e+01
87,96,-1.2415e+01
87,97,-1.2347e+01
87,98,-1.2278e+01
87,99,-1.2209e+01
87,100,-1.2140e+01
87,101,-1.2071e+01
87,102,-1.2002e+01
87,103,-1.1933e+01
87,104,-1.1864e+01
87,105,-1.1795e+01
87,106,-1.1726e+01
87,107,-1.1657e+01
87,108,-1.1588e+01
87,109,-1.1519e+01
87,110,-1.1450e+01
87,111,-1.1381e+01
87,112,-1.1313e+01
87,113,-1.1244e+01
87,114,-1.1176e+01
87,115,-1.1108e+01
87,116,-1.1040e+01
87,117,-1.0972e+01
87,118,-1.0904e+01
87,119,-1.0837e+01
87,120,-1.0769e+01
87,121,-1.0702e+01
87,122,-1.0636e+01
87,123,-1.0569e+01
87,124,-1.0503e+01
87,125,-1.0437e+01
87,126,-1.0371e+01
87,127,-1.0306e+01
87,128,-1.0241e+01
87,129,-1.0176e+01
87,130,-1.0111e+01
87,131,-1.0047e+01
87,132,-9.9838e+00
87,133,-9.9205e+00
87,134,-9.8577e+00
87,135,-9.7953e+00
87,136,-9.7333e+00
87,137,-9.6718e+00
87,138,-9.6108e+00
87,139,-9.5503e+00
87,140,-9.4904e+00
87,141,-9.4310e+00
87,142,-9.3721e+00
87,143,-9.3139e+00
87,144,-9.2563e+00
87,145,-9.1994e+00
87,146,-9.1432e+00
87,147,-9.0878e+00
87,148,-9.0331e+00
87,149,-8.9792e+00
87,150,-8.9262e+00
87,151,-8.8741e+00
87,152,-8.8229e+00
87,153,-8.7728e+00
87,154,-8.7237e+00
87,155,-8.6757e+00
87,156,-8.6289e+00
87,157,-8.5833e+00
87,158,-8.5390e+00
87,159,-8.4960e+00
87,160,-8.4545e+00
87,161,-8.4144e+00
87,162,-8.3759e+00
87,163,-8.3390e+00
87,164,-8.3037e+00
87,165,-8.2703e+00
87,166,-8.2386e+00
87,167,-8.2088e+00
87,168,-8.1809e+00
87,169,-8.1550e+00
87,170,-8.1312e+00
87,171,-8.1094e+00
87,172,-8.0899e+00
87,173,-8.0725e+00
87,174,-8.0574e+00
87,175,-8.0446e+00
87,176,-8.0342e+00
87,177,-8.0261e+00
87,178,-8.0204e+00
87,179,-8.0172e+00
88,0,-8.2559e+00
88,1,-8.2575e+00
88,2,-8.2616e+00
88,3,-8.2681e+00
88,4,-8.2771e+00
88,5,-8.2886e+00
88,6,-8.3024e+00
88,7,-8.3187e+00
88,8,-8.3374e+00
88,9,-8.3585e+00
88,10,-8.3819e+00
88,11,-8.4076e+00
88,12,-8.4356e+00
88,13,-8.4658e+00
88,14,-8.4982e+00
88,15,-8.5327e+00
88,16,-8.5693e+00
88,17,-8.6080e+00
88,18,-8.6486e+00
88,19,-8.6911e+00
88,20,-8.7354e+00
88,21,-8.7815e+00
88,22,-8.8294e+00
88,23,-8.8788e+00
88,24,-8.9299e+00
88,25,-8.9824e+00
88,26,-9.0364e+00
88,27,-9.0918e+00
88,28,-9.1484e+00
88,29,-9.2063e+00
88,30,-9.2654e+00
88,31,-9.3255e+00
88,32,-9.3867e+00
88,33,-9.4489e+00
88,34,-9.5119e+00
88,35,-9.5758e+00
88,36,-9.6405e+00
88,37,-9.7059e+00
88,38,-9.7719e+00
88,39,-9.8386e+00
88,40,-9.9058e+00
88,41,-9.9736e+00
88,42,-1.0042e+01
88,43,-1.0110e+01
88,44,-1.0179e+01
88,45,-1.0249e+01
88,46,-1.0318e+01
88,47,-1.0388e+01
88,48,-1.0458e+01
88,49,-1.0529e+01
88,50,-1.0599e+01
88,51,-1.0670e+01
88,52,-1.0741e+01
88,53,-1.0811e+01
88,54,-1.0882e+01
88,55,-1.0953e+01
88,56,-1.1024e+01
88,57,-1.1095e+01
88,58,-1.1166e+01
88,59,-1.1236e+01
88,60,-1.1307e+01
88,61,-1.1378e+01
88,62,-1.1448e+01
88,63,-1.1519e+01
88,64,-1.1589e+01
88,65,-1.1659e+01
88,66,-1.1729e+01
88,67,-1.1799e+01
88,68,-1.1869e+01
88,69,-1.1938e+01
88,70,-1.2008e+01
88,71,-1.2077e+01
88,72,-1.2146e+01
88,73,-1.2215e+01
88,74,-1.2284e+01
88,75,-1.2352e+01
88,76,-1.2420e+01
88,77,-1.2488e+01
88,78,-1.2556e+01
88,79,-1.2623e+01
88,80,-1.2690e+01
88,81,-1.2757e+01
88,82,-1.2823e+01
88,83,-1.2889e+01
88,84,-1.2955e+01
88,85,-1.3333e+01
88,86,-1.3268e+01
88,87,-1.3203e+01
88,88,-1.3138e+01
88,89,-1.3072e+01
88,90,-1.3006e+01
88,91,-1.2940e+01
88,92,-1.2873e+01
88,93,-1.2806e+01
88,94,-1.2739e+01
88,95,-1.2672e+01
88,96,-1.2604e+01
88,97,-1.2537e+01
88,98,-1.2469e+01
88,99,-1.2401e+01
88,100,-1.2333e+01
88,101,-1.2265e+01
88,102,-1.2197e+01
88,103,-1.2129e+01
88,104,-1.2061e+01
88,105,-1.1993e+01
88,106,-1.1925e+01
88,107,-1.1857e+01
88,108,-1.1789e+01
88,109,-1.1721e+01
88,110,-1.1653e+01
88,111,-1.1586e+01
88,112,-1.1518e+01
88,113,-1.1450e+01
88,114,-1.1383e+01
88,115,-1.1316e+01
88,116,-1.1248e+01
88,117,-1.1181e+01
88,118,-1.1114e+01
88,119,-1.1048e+01
88,120,-1.0981e+01
88,121,-1.0915e+01
88,122,-1.0849e+01
88,123,-1.0783e+01
88,124,-1.0718e+01
88,125,-1.0652e+01
88,126,-1.0587e+01
88,127,-1.0523e+01
88,128,-1.0458e+01
88,129,-1.0394e+01
88,130,-1.0330e+01
88,131,-1.0267e+01
88,132,-1.0204e+01
88,133,-1.0141e+01
88,134,-1.0079e+01
88,135,-1.0017e+01
88,136,-9.9561e+00
88,137,-9.8952e+00
88,138,-9.8348e+00
88,139,-9.7749e+00
88,140,-9.7155e+00
88,141,-9.6567e+00
88,142,-9.5985e+00
88,143,-9.5408e+00
88,144,-9.4838e+00
88,145,-9.4274e+00
88,146,-9.3718e+00
88,147,-9.3169e+00
88,148,-9.2627e+00
88,149,-9.2093e+00
88,150,-9.1568e+00
88,151,-9.1052e+00
88,152,-9.0546e+00
88,153,-9.0049e+00
88,154,-8.9563e+00
88,155,-8.9088e+00
88,156,-8.8624e+00
88,157,-8.8172e+00
88,158,-8.7734e+00
88,159,-8.7308e+00
88,160,-8.6897e+00
88,161,-8.6500e+00
88,162,-8.6119e+00
88,163,-8.5753e+00
88,164,-8.5405e+00
88,165,-8.5073e+00
88,166,-8.4759e+00
88,167,-8.4464e+00
88,168,-8.4188e+00
88,169,-8.3932e+00
88,170,-8.3696e+00
88,171,-8.3481e+00
88,172,-8.3287e+00
88,173,-8.3115e+00
88,174,-8.2966e+00
88,175,-8.2839e+00
88,176,-8.2735e+00
88,177,-8.2655e+00
88,178,-8.2599e+00
88,179,-8.2567e+00
89,0,-8.4956e+00
89,1,-8.4972e+00
89,2,-8.5013e+00
89,3,-8.5077e+00
89,4,-8.5166e+00
89,5,-8.5279e+00
89,6,-8.5417e+00
89,7,-8.5578e+00
89,8,-8.5763e+00
89,9,-8.5972e+00
89,10,-8.6203e+00
89,11,-8.6458e+00
89,12,-8.6735e+00
89,13,-8.7034e+00
89,14,-8.7355e+00
89,15,-8.7697e+00
89,16,-8.8060e+00
89,17,-8.8442e+00
89,18,-8.8844e+00
89,19,-8.9265e+00
89,20,-8.9704e+00
89,21,-9.0161e+00
89,22,-9.0635e+00
89,23,-9.1125e+00
89,24,-9.1630e+00
89,25,-9.2151e+00
89,26,-9.2685e+00
89,27,-9.3233e+00
89,28,-9.3794e+00
89,29,-9.4368e+00
89,30,-9.4953e+00
89,31,-9.5548e+00
89,32,-9.6154e+00
89,33,-9.6769e+00
89,34,-9.7394e+00
89,35,-9.8026e+00
89,36,-9.8667e+00
89,37,-9.9314e+00
89,38,-9.9968e+00
89,39,-1.0063e+01
89,40,-1.0129e+01
89,41,-1.0197e+01
89,42,-1.0264e+01
89,43,-1.0332e+01
89,44,-1.0400e+01
89,45,-1.0469e+01
89,46,-1.0538e+01
89,47,-1.0607e+01
89,48,-1.0676e+01
89,49,-1.0746e+01
89,50,-1.0816e+01
89,51,-1.0886e+01
89,52,-1.0956e+01
89,53,-1.1026e+01
89,54,-1.1096e+01
89,55,-1.1166e+01
89,56,-1.1236e+01
89,57,-1.1306e+01
89,58,-1.1376e+01
89,59,-1.1446e+01
89,60,-1.1515e+01
89,61,-1.1585e+01
89,62,-1.1655e+01
89,63,-1.1724e+01
89,64,-1.1794e+01
89,65,-1.1863e+01
89,66,-1.1932e+01
89,67,-1.2001e+01
89,68,-1.2070e+01
89,69,-1.2139e+01
89,70,-1.2207e+01
89,71,-1.2275e+01
89,72,-1.2343e+01
89,73,-1.2411e+01
89,74,-1.2478e+01
89,75,-1.2546e+01
89,76,-1.2613e+01
89,77,-1.2679e+01
89,78,-1.2746e+01
89,79,-1.2812e+01
89,80,-1.2878e+01
89,81,-1.2944e+01
89,82,-1.3009e+01
89,83,-1.3074e+01
89,84,-1.3139e+01
89,85,-1.3510e+01
89,86,-1.3447e+01
89,87,-1.3383e+01
89,88,-1.3318e+01
89,89,-1.3254e+01
89,90,-1.3189e+01
89,91,-1.3124e+01
89,92,-1.3058e+01
89,93,-1.2992e+01
89,94,-1.2926e+01
89,95,-1.2860e+01
89,96,-1.2794e+01
89,97,-1.2728e+01
89,98,-1.2661e+01
89,99,-1.2594e+01
89,100,-1.2527e+01
89,101,-1.2461e+01
89,102,-1.2394e+01
89,103,-1.2327e+01
89,104,-1.2260e+01
89,105,-1.2192e+01
89,106,-1.2125e+01
89,107,-1.2058e+01
89,108,-1.1991e+01
89,109,-1.1924e+01
89,110,-1.1857e+01
89,111,-1.1790e+01
89,112,-1.1724e+01
89,113,-1.1657e+01
89,114,-1.1590e+01
89,115,-1.1524e+01
89,116,-1.1458e+01
89,117,-1.1391e+01
89,118,-1.1325e+01
89,119,-1.1259e+01
89,120,-1.1194e+01
89,121,-1.1128e+01
89,122,-1.1063e+01
89,123,-1.0998e+01
89,124,-1.0933e+01
89,125,-1.0868e+01
89,126,-1.0804e+01
89,127,-1.0740e+01
89,128,-1.0676e+01
89,129,-1.0613e+01
89,130,-1.0550e+01
89,131,-1.0487e+01
89,132,-1.0425e+01
89,133,-1.0363e+01
89,134,-1.0301e+01
89,135,-1.0240e+01
89,136,-1.0179e+01
89,137,-1.0119e+01
89,138,-1.0059e+01
89,139,-9.9998e+00
89,140,-9.9410e+00
89,141,-9.8828e+00
89,142,-9.8251e+00
89,143,-9.7680e+00
89,144,-9.7116e+00
89,145,-9.6557e+00
89,146,-9.6006e+00
89,147,-9.5462e+00
89,148,-9.4926e+00
89,149,-9.4397e+00
89,150,-9.3878e+00
89,151,-9.3366e+00
89,152,-9.2865e+00
89,153,-9.2373e+00
89,154,-9.1891e+00
89,155,-9.1421e+00
89,156,-9.0962e+00
89,157,-9.0515e+00
89,158,-9.0080e+00
89,159,-8.9659e+00
89,160,-8.9252e+00
89,161,-8.8859e+00
89,162,-8.8481e+00
89,163,-8.8119e+00
89,164,-8.7774e+00
89,165,-8.7445e+00
89,166,-8.7135e+00
89,167,-8.6842e+00
89,168,-8.6569e+00
89,169,-8.6315e+00
89,170,-8.6082e+00
89,171,-8.5869e+00
89,172,-8.5677e+00
89,173,-8.5507e+00
89,174,-8.5359e+00
89,175,-8.5233e+00
89,176,-8.5131e+00
89,177,-8.5051e+00
89,178,-8.4996e+00
89,179,-8.4964e+00
90,0,-8.7357e+00
90,1,-8.7373e+00
90,2,-8.7414e+00
90,3,-8.7478e+00
90,4,-8.7566e+00
90,5,-8.7678e+00
90,6,-8.7814e+00
90,7,-8.7974e+00
90,8,-8.8157e+00
90,9,-8.8363e+00
90,10,-8.8593e+00
90,11,-8.8845e+00
90,12,-8.9119e+00
90,13,-8.9416e+00
90,14,-8.9733e+00
90,15,-9.0072e+00
90,16,-9.0431e+00
90,17,-9.0810e+00
90,18,-9.1208e+00
90,19,-9.1625e+00
90,20,-9.2059e+00
90,21,-9.2512e+00
90,22,-9.2981e+00
90,23,-9.3466e+00
90,24,-9.3966e+00
90,25,-9.4482e+00
90,26,-9.5011e+00
90,27,-9.5554e+00
90,28,-9.6110e+00
90,29,-9.6677e+00
90,30,-9.7257e+00
90,31,-9.7846e+00
90,32,-9.8446e+00
90,33,-9.9056e+00
90,34,-9.9674e+00
90,35,-1.0030e+01
90,36,-1.0093e+01
90,37,-1.0158e+01
90,38,-1.0222e+01
90,39,-1.0288e+01
90,40,-1.0354e+01
90,41,-1.0420e+01
90,42,-1.0487e+01
90,43,-1.0554e+01
90,44,-1.0622e+01
90,45,-1.0690e+01
90,46,-1.0758e+01
90,47,-1.0826e+01
90,48,-1.0895e+01
90,49,-1.0964e+01
90,50,-1.1033e+01
90,51,-1.1102e+01
90,52,-1.1171e+01
90,53,-1.1240e+01
90,54,-1.1310e+01
90,55,-1.1379e+01
90,56,-1.1448e+01
90,57,-1.1517e+01
90,58,-1.1587e+01
90,59,-1.1656e+01
90,60,-1.1725e+01
90,61,-1.1794e+01
90,62,-1.1862e+01
90,63,-1.1931e+01
90,64,-1.1999e+01
90,65,-1.2068e+01
90,66,-1.2136e+01
90,67,-1.2204e+01
90,68,-1.2272e+01
90,69,-1.2339e+01
90,70,-1.2407e+01
90,71,-1.2474e+01
90,72,-1.2541e+01
90,73,-1.2608e+01
90,74,-1.2674e+01
90,75,-1.2740e+01
90,76,-1.2806e+01
90,77,-1.2872e+01
90,78,-1.2937e+01
90,79,-1.3003e+01
90,80,-1.3067e+01
90,81,-1.3132e+01
90,82,-1.3196e+01
90,83,-1.3260e+01
90,84,-1.3324e+01
90,85,-1.3689e+01
90,86,-1.3626e+01
90,87,-1.3563e+01
90,88,-1.3500e+01
90,89,-1.3437e+01
90,90,-1.3373e+01
90,91,-1.3309e+01
90,92,-1.3244e+01
90,93,-1.3180e+01
90,94,-1.3115e+01
90,95,-1.3050e+01
90,96,-1.2985e+01
90,97,-1.2919e+01
90,98,-1.2854e+01
90,99,-1.2788e+01
90,100,-1.2722e+01
90,101,-1.2657e+01
90,102,-1.2591e+01
90,103,-1.2525e+01
90,104,-1.2459e+01
90,105,-1.2393e+01
90,106,-1.2326e+01
90,107,-1.2260e+01
90,108,-1.2194e+01
90,109,-1.2128e+01
90,110,-1.2062e+01
90,111,-1.1996e+01
90,112,-1.1930e+01
90,113,-1.1864e+01
90,114,-1.1799e+01
90,115,-1.1733e+01
90,116,-1.1667e+01
90,117,-1.1602e+01
90,118,-1.1537e+01
90,119,-1.1472e+01
90,120,-1.1407e+01
90,121,-1.1342e+01
90,122,-1.1277e+01
90,123,-1.1213e+01
90,124,-1.1149e+01
90,125,-1.1085e+01
90,126,-1.1021e+01
90,127,-1.0958e+01
90,128,-1.0895e+01
90,129,-1.0832e+01
90,130,-1.0770e+01
90,131,-1.0708e+01
90,132,-1.0646e+01
90,133,-1.0585e+01
90,134,-1.0524e+01
90,135,-1.0463e+01
90,136,-1.0403e+01
90,137,-1.0343e+01
90,138,-1.0284e+01
90,139,-1.0225e+01
90,140,-1.0167e+01
90,141,-1.0109e+01
90,142,-1.0052e+01
90,143,-9.9958e+00
90,144,-9.9398e+00
90,145,-9.8846e+00
90,146,-9.8300e+00
90,147,-9.7761e+00
90,148,-9.7230e+00
90,149,-9.6707e+00
90,150,-9.6192e+00
90,151,-9.5686e+00
90,152,-9.5189e+00
90,153,-9.4702e+00
90,154,-9.4225e+00
90,155,-9.3759e+00
90,156,-9.3304e+00
90,157,-9.2862e+00
90,158,-9.2431e+00
90,159,-9.2014e+00
90,160,-9.1611e+00
90,161,-9.1222e+00
90,162,-9.0848e+00
90,163,-9.0490e+00
90,164,-9.0148e+00
90,165,-8.9822e+00
90,166,-8.9515e+00
90,167,-8.9225e+00
90,168,-8.8955e+00
90,169,-8.8703e+00
90,170,-8.8472e+00
90,171,-8.8261e+00
90,172,-8.8071e+00
90,173,-8.7903e+00
90,174,-8.7756e+00
90,175,-8.7632e+00
90,176,-8.7530e+00
90,177,-8.7452e+00
90,178,-8.7397e+00
90,179,-8.7365e+00
91,0,-8.9764e+00
91,1,-8.9779e+00
91,2,-8.9819e+00
91,3,-8.9883e+00
91,4,-8.9970e+00
91,5,-9.0081e+00
91,6,-9.0215e+00
91,7,-9.0374e+00
91,8,-9.0555e+00
91,9,-9.0760e+00
91,10,-9.0987e+00
91,11,-9.1236e+00
91,12,-9.1508e+00
91,13,-9.1801e+00
91,14,-9.2116e+00
91,15,-9.2451e+00
91,16,-9.2807e+00
91,17,-9.3182e+00
91,18,-9.3576e+00
91,19,-9.3989e+00
91,20,-9.4419e+00
91,21,-9.4867e+00
91,22,-9.5332e+00
91,23,-9.5812e+00
91,24,-9.6308e+00
91,25,-9.6818e+00
91,26,-9.7342e+00
91,27,-9.7880e+00
91,28,-9.8430e+00
91,29,-9.8992e+00
91,30,-9.9566e+00
91,31,-1.0015e+01
91,32,-1.0074e+01
91,33,-1.0135e+01
91,34,-1.0196e+01
91,35,-1.0258e+01
91,36,-1.0321e+01
91,37,-1.0384e+01
91,38,-1.0448e+01
91,39,-1.0513e+01
91,40,-1.0578e+01
91,41,-1.0644e+01
91,42,-1.0710e+01
91,43,-1.0777e+01
91,44,-1.0844e+01
91,45,-1.0911e+01
91,46,-1.0979e+01
91,47,-1.1046e+01
91,48,-1.1114e+01
91,49,-1.1182e+01
91,50,-1.1251e+01
91,51,-1.1319e+01
91,52,-1.1387e+01
91,53,-1.1456e+01
91,54,-1.1524e+01
91,55,-1.1593e+01
91,56,-1.1661e+01
91,57,-1.1730e+01
91,58,-1.1798e+01
91,59,-1.1866e+01
91,60,-1.1935e+01
91,61,-1.2003e+01
91,62,-1.2070e+01
91,63,-1.2138e+01
91,64,-1.2206e+01
91,65,-1.2273e+01
91,66,-1.2341e+01
91,67,-1.2408e+01
91,68,-1.2474e+01
91,69,-1.2541e+01
91,70,-1.2608e+01
91,71,-1.2674e+01
91,72,-1.2740e+01
91,73,-1.2805e+01
91,74,-1.2871e+01
91,75,-1.2936e+01
91,76,-1.3001e+01
91,77,-1.3066e+01
91,78,-1.3130e+01
91,79,-1.3194e+01
91,80,-1.3258e+01
91,81,-1.3321e+01
91,82,-1.3384e+01
91,83,-1.3447e+01
91,84,-1.3510e+01
91,85,-1.3868e+01
91,86,-1.3807e+01
91,87,-1.3745e+01
91,88,-1.3683e+01
91,89,-1.3620e+01
91,90,-1.3558e+01
91,91,-1.3495e+01
91,92,-1.3432e+01
91,93,-1.3368e+01
91,94,-1.3304e+01
91,95,-1.3240e+01
91,96,-1.3176e+01
91,97,-1.3112e+01
91,98,-1.3048e+01
91,99,-1.2983e+01
91,100,-1.2918e+01
91,101,-1.2853e+01
91,102,-1.2789e+01
91,103,-1.2724e+01
91,104,-1.2659e+01
91,105,-1.2593e+01
91,106,-1.2528e+01
91,107,-1.2463e+01
91,108,-1.2398e+01
91,109,-1.2333e+01
91,110,-1.2268e+01
91,111,-1.2203e+01
91,112,-1.2138e+01
91,113,-1.2072e+01
91,114,-1.2008e+01
91,115,-1.1943e+01
91,116,-1.1878e+01
91,117,-1.1813e+01
91,118,-1.1749e+01
91,119,-1.1684e+01
91,120,-1.1620e+01
91,121,-1.1556e+01
91,122,-1.1492e+01
91,123,-1.1429e+01
91,124,-1.1365e+01
91,125,-1.1302e+01
91,126,-1.1239e+01
91,127,-1.1176e+01
91,128,-1.1114e+01
91,129,-1.1052e+01
91,130,-1.0990e+01
91,131,-1.0929e+01
91,132,-1.0868e+01
91,133,-1.0807e+01
91,134,-1.0747e+01
91,135,-1.0687e+01
91,136,-1.0627e+01
91,137,-1.0568e+01
91,138,-1.0509e+01
91,139,-1.0451e+01
91,140,-1.0394e+01
91,141,-1.0337e+01
91,142,-1.0280e+01
91,143,-1.0224e+01
91,144,-1.0169e+01
91,145,-1.0114e+01
91,146,-1.0060e+01
91,147,-1.0007e+01
91,148,-9.9540e+00
91,149,-9.9022e+00
91,150,-9.8512e+00
91,151,-9.8011e+00
91,152,-9.7519e+00
91,153,-9.7036e+00
91,154,-9.6564e+00
91,155,-9.6103e+00
91,156,-9.5652e+00
91,157,-9.5214e+00
91,158,-9.4788e+00
91,159,-9.4375e+00
91,160,-9.3975e+00
91,161,-9.3590e+00
91,162,-9.3220e+00
91,163,-9.2865e+00
91,164,-9.2526e+00
91,165,-9.2204e+00
91,166,-9.1900e+00
91,167,-9.1613e+00
91,168,-9.1345e+00
91,169,-9.1096e+00
91,170,-9.0867e+00
91,171,-9.0658e+00
91,172,-9.0470e+00
91,173,-9.0304e+00
91,174,-9.0158e+00
91,175,-9.0035e+00
91,176,-8.9935e+00
91,177,-8.9857e+00
91,178,-8.9803e+00
91,179,-8.9771e+00
92,0,-9.2174e+00
92,1,-9.2190e+00
92,2,-9.2229e+00
92,3,-9.2292e+00
92,4,-9.2379e+00
92,5,-9.2488e+00
92,6,-9.2622e+00
92,7,-9.2778e+00
92,8,-9.2958e+00
92,9,-9.3160e+00
92,10,-9.3385e+00
92,11,-9.3633e+00
92,12,-9.3902e+00
92,13,-9.4192e+00
92,14,-9.4504e+00
92,15,-9.4836e+00
92,16,-9.5188e+00
92,17,-9.5559e+00
92,18,-9.5949e+00
92,19,-9.6358e+00
92,20,-9.6784e+00
92,21,-9.7228e+00
92,22,-9.7688e+00
92,23,-9.8164e+00
92,24,-9.8654e+00
92,25,-9.9160e+00
92,26,-9.9679e+00
92,27,-1.0021e+01
92,28,-1.0076e+01
92,29,-1.0131e+01
92,30,-1.0188e+01
92,31,-1.0246e+01
92,32,-1.0305e+01
92,33,-1.0364e+01
92,34,-1.0425e+01
92,35,-1.0487e+01
92,36,-1.0549e+01
92,37,-1.0612e+01
92,38,-1.0675e+01
92,39,-1.0739e+01
92,40,-1.0804e+01
92,41,-1.0869e+01
92,42,-1.0934e+01
92,43,-1.1000e+01
